#req	time (sec)	avg. time (sec)	mapping
374	2.942	4.791	OK
375	4.236	5.012	OK
376	3.399	4.913	OK
377	6.201	5.262	OK
378	4.927	5.415	OK
379	5.386	5.277	OK
380	3.957	4.558	OK
381	4.130	4.425	OK
382	2.757	4.416	OK
383	2.923	4.086	OK
384	12.312	5.023	OK
385	4.718	5.071	OK
386	3.504	5.082	OK
387	3.453	4.807	OK
388	5.501	4.864	OK
389	4.162	4.742	OK
390	3.023	4.648	OK
391	4.720	4.707	OK
392	1.841	4.616	OK
393	2.526	4.576	OK
394	9.511	4.296	OK
395	2.165	4.041	OK
396	2.761	3.966	OK
397	2.008	3.822	OK
398	2.003	3.472	OK
399	3.289	3.385	OK

---- Final results ----
400 NS requests
0 failed requests
400 success requests
1469.963 ellapsed time
